dates,prices,logret,pct
04/05/2006,1312.25,0.003358653590475491,0.3358653590475491
05/05/2006,1325.76,0.010242658756627776,1.0242658756627776
08/05/2006,1324.66,-0.0008300571706802984,-0.08300571706802984
09/05/2006,1325.14,0.0003622914976597613,0.03622914976597613
10/05/2006,1322.85,-0.0017296142137164239,-0.1729614213716424
11/05/2006,1305.92,-0.012880726784858965,-1.2880726784858965
12/05/2006,1291.24,-0.01130477624726911,-1.130477624726911
15/05/2006,1294.5,0.0025215232214206296,0.25215232214206296
16/05/2006,1292.08,-0.0018711972613347783,-0.18711972613347783
17/05/2006,1270.32,-0.016984485712415953,-1.6984485712415953
18/05/2006,1261.81,-0.006721639126294754,-0.6721639126294754
19/05/2006,1267.03,0.004128380928752229,0.4128380928752229
22/05/2006,1262.07,-0.003922348945520682,-0.39223489455206817
23/05/2006,1256.58,-0.004359485196303581,-0.4359485196303581
24/05/2006,1258.57,0.0015824109220128335,0.15824109220128335
25/05/2006,1272.88,0.011305893799113065,1.1305893799113065
26/05/2006,1280.16,0.00570302050221283,0.570302050221283
30/05/2006,1259.84,-0.016000341346440905,-1.6000341346440905
31/05/2006,1270.09,0.008103035328110408,0.8103035328110408
01/06/2006,1285.71,0.012223330840670954,1.2223330840670954
02/06/2006,1288.22,0.0019503256076287556,0.19503256076287556
05/06/2006,1265.29,-0.01796007563184343,-1.796007563184343
06/06/2006,1263.85,-0.0011387271211589223,-0.11387271211589223
07/06/2006,1256.15,-0.00611113012985065,-0.611113012985065
08/06/2006,1257.93,0.0014160251841044413,0.14160251841044413
09/06/2006,1252.3,-0.004485652263047868,-0.4485652263047868
12/06/2006,1236.4,-0.012777929312025371,-1.2777929312025371
13/06/2006,1223.69,-0.010333047237295112,-1.0333047237295112
14/06/2006,1230.04,0.005175805142226153,0.5175805142226153
15/06/2006,1256.16,0.021012759287053484,2.1012759287053484
16/06/2006,1251.54,-0.0036846554428544565,-0.36846554428544565
19/06/2006,1240.14,-0.009150516555291865,-0.9150516555291865
20/06/2006,1240.12,-1.612734148892514e-5,-0.001612734148892514
21/06/2006,1252.2,0.009693855200899826,0.9693855200899826
22/06/2006,1245.6,-0.005284662791421368,-0.5284662791421368
23/06/2006,1244.5,-0.0008834987121417726,-0.08834987121417726
26/06/2006,1250.56,0.004857608166661365,0.48576081666613646
27/06/2006,1239.2,-0.00912544087164946,-0.912544087164946
28/06/2006,1246.0,0.005472410244739656,0.5472410244739656
29/06/2006,1272.87,0.02133577302122891,2.133577302122891
30/06/2006,1270.2,-0.0020998249997532525,-0.20998249997532525
03/07/2006,1280.19,0.007834136029033267,0.7834136029033267
05/07/2006,1270.91,-0.007275325101150365,-0.7275325101150365
06/07/2006,1274.08,0.002491170212377547,0.2491170212377547
07/07/2006,1265.48,-0.006772852678868624,-0.6772852678868624
10/07/2006,1267.34,0.0014687189254320998,0.14687189254320998
11/07/2006,1272.52,0.00407897063780549,0.407897063780549
12/07/2006,1258.6,-0.010999194300670645,-1.0999194300670645
13/07/2006,1242.29,-0.013043541491046362,-1.3043541491046362
14/07/2006,1236.2,-0.0049142923766138935,-0.49142923766138935
17/07/2006,1234.49,-0.0013842289182717238,-0.13842289182717238
18/07/2006,1236.86,0.0019179806393534449,0.1917980639353445
19/07/2006,1259.81,0.01838500597796955,1.8385005977969548
20/07/2006,1249.13,-0.008513606948319818,-0.8513606948319818
21/07/2006,1240.29,-0.007102085752631382,-0.7102085752631382
24/07/2006,1260.91,0.016488459267507416,1.6488459267507416
25/07/2006,1268.88,0.006300939104524339,0.6300939104524339
26/07/2006,1268.4,-0.0003783579311118501,-0.03783579311118501
27/07/2006,1263.2,-0.004108079722760394,-0.4108079722760394
28/07/2006,1278.55,0.012078439355172499,1.20784393551725
31/07/2006,1276.66,-0.0014793307357718888,-0.14793307357718888
01/08/2006,1270.92,-0.004506244917254598,-0.4506244917254598
02/08/2006,1278.55,0.005985575653026487,0.5985575653026487
03/08/2006,1280.27,0.0013443698728714537,0.13443698728714537
04/08/2006,1279.36,-0.0007110402974959129,-0.07110402974959129
07/08/2006,1275.77,-0.0028100349980686445,-0.28100349980686445
08/08/2006,1271.48,-0.003368341588847912,-0.3368341588847912
09/08/2006,1265.95,-0.0043587478316435835,-0.43587478316435835
10/08/2006,1271.81,0.004618254220495999,0.46182542204959987
11/08/2006,1266.74,-0.003994411566542233,-0.3994411566542233
14/08/2006,1268.21,0.0011597863190795366,0.11597863190795366
15/08/2006,1285.58,0.013603520937444102,1.3603520937444102
16/08/2006,1295.43,0.0076327079866036485,0.7632707986603648
17/08/2006,1297.48,0.001581235312552387,0.1581235312552387
18/08/2006,1302.3,0.0037080103106035267,0.37080103106035267
21/08/2006,1297.52,-0.003677181794222939,-0.3677181794222939
22/08/2006,1298.82,0.001001409760385208,0.10014097603852079
23/08/2006,1292.99,-0.004498794149918162,-0.44987941499181616
24/08/2006,1296.06,0.0023715273469742115,0.23715273469742115
25/08/2006,1295.09,-0.0007487023486181243,-0.07487023486181243
28/08/2006,1301.78,0.005152367888948461,0.5152367888948461
29/08/2006,1304.28,0.0019186056858897516,0.19186056858897516
30/08/2006,1304.27,-7.667094745755776e-6,-0.0007667094745755776
31/08/2006,1303.82,-0.00034508011952461004,-0.034508011952461004
01/09/2006,1311.01,0.005499415350848302,0.5499415350848302
05/09/2006,1313.25,0.001707148334397779,0.1707148334397779
06/09/2006,1300.26,-0.009940736381777171,-0.9940736381777171
07/09/2006,1294.02,-0.004810592560349214,-0.4810592560349214
08/09/2006,1298.92,0.003779498046911023,0.3779498046911023
11/09/2006,1299.54,0.00047720573860399185,0.047720573860399185
12/09/2006,1313.11,0.010388013724718093,1.0388013724718093
13/09/2006,1318.07,0.003770176023847327,0.3770176023847327
14/09/2006,1316.28,-0.0013589692147819576,-0.13589692147819576
15/09/2006,1319.87,0.0027236706707371994,0.27236706707371994
18/09/2006,1321.18,0.0009920297665200195,0.09920297665200195
19/09/2006,1318.31,-0.0021746633865316056,-0.21746633865316056
20/09/2006,1325.18,0.005197685988309608,0.5197685988309608
21/09/2006,1318.03,-0.005410101686628366,-0.5410101686628366
22/09/2006,1314.78,-0.0024688463282833695,-0.24688463282833695
25/09/2006,1326.37,0.008776536278300995,0.8776536278300995
26/09/2006,1336.34,0.00748864622354084,0.748864622354084
27/09/2006,1336.59,0.00018706064186435611,0.01870606418643561
28/09/2006,1339.15,0.0019134899363226765,0.19134899363226765
29/09/2006,1335.85,-0.0024672909712668556,-0.24672909712668556
02/10/2006,1331.32,-0.0033968621091622353,-0.33968621091622353
03/10/2006,1334.11,0.0020934716116798313,0.20934716116798313
04/10/2006,1350.22,0.012003139271770102,1.2003139271770102
